split,policy,attack_scope,configuration,method,model,top_fraction,top_n,positives_in_top,precision_at_top,recall_at_top,lift_at_top
estresse_fusaka_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,0.05,2,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,0.1,4,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,all,c_completa,AE,AE:c_completa,0.01,3,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,all,c_completa,AE,AE:c_completa,0.05,15,7,0.4666666666666667,0.03664921465968586,0.7036649214659686
estresse_fusaka_2025,strict,all,c_completa,AE,AE:c_completa,0.1,29,16,0.5517241379310345,0.08376963350785341,0.8319191189745442
estresse_fusaka_2025,strict,insertion,c_completa,AE,AE:c_completa,0.01,3,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,insertion,c_completa,AE,AE:c_completa,0.05,15,7,0.4666666666666667,0.03723404255319149,0.7000000000000001
estresse_fusaka_2025,strict,insertion,c_completa,AE,AE:c_completa,0.1,29,16,0.5517241379310345,0.0851063829787234,0.8275862068965517
estresse_fusaka_2025,strict,displacement,c_completa,AE,AE:c_completa,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,c_completa,AE,AE:c_completa,0.05,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,c_completa,AE,AE:c_completa,0.1,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,all,c_completa,AE,AE:c_completa,0.01,4,1,0.25,0.004901960784313725,0.38480392156862747
estresse_fusaka_2025,sensitivity,all,c_completa,AE,AE:c_completa,0.05,16,8,0.5,0.0392156862745098,0.7696078431372549
estresse_fusaka_2025,sensitivity,all,c_completa,AE,AE:c_completa,0.1,32,15,0.46875,0.07352941176470588,0.7215073529411765
estresse_fusaka_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,0.01,3,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,0.05,15,7,0.4666666666666667,0.03723404255319149,0.7000000000000001
estresse_fusaka_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,0.1,29,16,0.5517241379310345,0.0851063829787234,0.8275862068965517
estresse_fusaka_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,0.05,2,1,0.5,0.0625,1.0
estresse_fusaka_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,0.1,4,2,0.5,0.125,1.0
estresse_fusaka_2025,strict,all,c_completa,IF,IF:c_completa,0.01,3,2,0.6666666666666666,0.010471204188481676,1.0052356020942408
estresse_fusaka_2025,strict,all,c_completa,IF,IF:c_completa,0.05,15,13,0.8666666666666667,0.06806282722513089,1.306806282722513
estresse_fusaka_2025,strict,all,c_completa,IF,IF:c_completa,0.1,29,26,0.896551724137931,0.13612565445026178,1.3518685683336342
estresse_fusaka_2025,strict,insertion,c_completa,IF,IF:c_completa,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,strict,insertion,c_completa,IF,IF:c_completa,0.05,15,15,1.0,0.0797872340425532,1.5
estresse_fusaka_2025,strict,insertion,c_completa,IF,IF:c_completa,0.1,29,29,1.0,0.15425531914893617,1.5
estresse_fusaka_2025,strict,displacement,c_completa,IF,IF:c_completa,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,c_completa,IF,IF:c_completa,0.05,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,c_completa,IF,IF:c_completa,0.1,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,all,c_completa,IF,IF:c_completa,0.01,4,3,0.75,0.014705882352941176,1.1544117647058825
estresse_fusaka_2025,sensitivity,all,c_completa,IF,IF:c_completa,0.05,16,14,0.875,0.06862745098039216,1.3468137254901962
estresse_fusaka_2025,sensitivity,all,c_completa,IF,IF:c_completa,0.1,32,29,0.90625,0.14215686274509803,1.3949142156862746
estresse_fusaka_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,0.05,15,15,1.0,0.0797872340425532,1.5
estresse_fusaka_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,0.1,29,29,1.0,0.15425531914893617,1.5
estresse_fusaka_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,0.05,2,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,0.1,4,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,3,3,1.0,0.015706806282722512,1.5078534031413613
estresse_fusaka_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,15,14,0.9333333333333333,0.07329842931937172,1.4073298429319372
estresse_fusaka_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,29,26,0.896551724137931,0.13612565445026178,1.3518685683336342
estresse_fusaka_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,15,15,1.0,0.0797872340425532,1.5
estresse_fusaka_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,29,27,0.9310344827586207,0.14361702127659576,1.396551724137931
estresse_fusaka_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,4,4,1.0,0.0196078431372549,1.5392156862745099
estresse_fusaka_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,16,15,0.9375,0.07352941176470588,1.443014705882353
estresse_fusaka_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,32,27,0.84375,0.1323529411764706,1.2987132352941178
estresse_fusaka_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,15,15,1.0,0.0797872340425532,1.5
estresse_fusaka_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,29,27,0.9310344827586207,0.14361702127659576,1.396551724137931
estresse_fusaka_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,2,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,4,2,0.5,0.125,1.0
estresse_fusaka_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,3,2,0.6666666666666666,0.010471204188481676,1.0052356020942408
estresse_fusaka_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,15,12,0.8,0.06282722513089005,1.2062827225130892
estresse_fusaka_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,29,24,0.8275862068965517,0.1256544502617801,1.2478786784618163
estresse_fusaka_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,15,14,0.9333333333333333,0.07446808510638298,1.4000000000000001
estresse_fusaka_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,29,27,0.9310344827586207,0.14361702127659576,1.396551724137931
estresse_fusaka_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,4,2,0.5,0.00980392156862745,0.7696078431372549
estresse_fusaka_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,16,13,0.8125,0.06372549019607843,1.2506127450980393
estresse_fusaka_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,32,25,0.78125,0.12254901960784313,1.202512254901961
estresse_fusaka_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,15,14,0.9333333333333333,0.07446808510638298,1.4000000000000001
estresse_fusaka_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,29,27,0.9310344827586207,0.14361702127659576,1.396551724137931
estresse_fusaka_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,2,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,4,2,0.5,0.125,1.0
estresse_fusaka_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,3,2,0.6666666666666666,0.010471204188481676,1.0052356020942408
estresse_fusaka_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,15,9,0.6,0.04712041884816754,0.9047120418848168
estresse_fusaka_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,29,20,0.6896551724137931,0.10471204188481675,1.0398988987181803
estresse_fusaka_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,3,2,0.6666666666666666,0.010638297872340425,1.0
estresse_fusaka_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,15,9,0.6,0.047872340425531915,0.9
estresse_fusaka_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,29,20,0.6896551724137931,0.10638297872340426,1.0344827586206897
estresse_fusaka_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,4,2,0.5,0.00980392156862745,0.7696078431372549
estresse_fusaka_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,16,9,0.5625,0.04411764705882353,0.8658088235294118
estresse_fusaka_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,32,18,0.5625,0.08823529411764706,0.8658088235294118
estresse_fusaka_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,3,2,0.6666666666666666,0.010638297872340425,1.0
estresse_fusaka_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,15,9,0.6,0.047872340425531915,0.9
estresse_fusaka_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,29,20,0.6896551724137931,0.10638297872340426,1.0344827586206897
estresse_fusaka_2025,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,1,1,1.0,0.0625,2.0
estresse_fusaka_2025,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,2,1,0.5,0.0625,1.0
estresse_fusaka_2025,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,4,2,0.5,0.125,1.0
estresse_fusaka_2025,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,3,3,1.0,0.015706806282722512,1.5078534031413613
estresse_fusaka_2025,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,15,14,0.9333333333333333,0.07329842931937172,1.4073298429319372
estresse_fusaka_2025,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,29,24,0.8275862068965517,0.1256544502617801,1.2478786784618163
estresse_fusaka_2025,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,15,14,0.9333333333333333,0.07446808510638298,1.4000000000000001
estresse_fusaka_2025,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,29,26,0.896551724137931,0.13829787234042554,1.3448275862068966
estresse_fusaka_2025,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,4,3,0.75,0.014705882352941176,1.1544117647058825
estresse_fusaka_2025,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,16,13,0.8125,0.06372549019607843,1.2506127450980393
estresse_fusaka_2025,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,32,26,0.8125,0.12745098039215685,1.2506127450980393
estresse_fusaka_2025,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,15,14,0.9333333333333333,0.07446808510638298,1.4000000000000001
estresse_fusaka_2025,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,29,26,0.896551724137931,0.13829787234042554,1.3448275862068966
estresse_fusaka_2025,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,2,1,0.5,0.0625,1.0
estresse_fusaka_2025,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,4,2,0.5,0.125,1.0
