event_key,audit_id,detection_event_id,split,source_detector,adjudicated_type,semantic_status,decision,evidence_quality,reason_codes,notes,reviewer,reviewed_at_utc,decision_source,validation_result,attacker_front_hash,attacker_back_hash,victim_hash,protocols,pool_addresses,economic_status,strict_positive_event,sensitivity_positive_event
treino_2024_pos_dencun::semantic__displacement__13895,semantic__displacement__13895,13895,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 13895: atacante no índice 190 antes da vítima no índice 191, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xc17d8cef5f01600d071880ccf6311a86a3c94821. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x6a127c71d5edadb167759c20b2fe3ea6928c282a7f353cd9c51914a759bc74ed,,0x838ded593380c01e6e414b75613cae3485a99076384a2c9425619df67270ce20,uniswap_v2,0xc17d8cef5f01600d071880ccf6311a86a3c94821,requires_token_valuation,0,1
treino_2024_pos_dencun::semantic__displacement__13897,semantic__displacement__13897,13897,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 13897: atacante no índice 191 antes da vítima no índice 192, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xc17d8cef5f01600d071880ccf6311a86a3c94821. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x838ded593380c01e6e414b75613cae3485a99076384a2c9425619df67270ce20,,0xe74e540c4766c45feb6ed48ecbfa97669258f5bcd51ece0bb14ccd07e3a9690b,uniswap_v2,0xc17d8cef5f01600d071880ccf6311a86a3c94821,requires_token_valuation,0,1
treino_2024_pos_dencun::semantic__displacement__13900,semantic__displacement__13900,13900,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 13900: atacante no índice 193 antes da vítima no índice 194, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xc17d8cef5f01600d071880ccf6311a86a3c94821. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x5abf082c341c3b72bc92cc338e2f29a572dccf6e47c74750a9d3d4fd3b9e2ffc,,0x096351c1e7ec9ca62820a397d8c965905ba93f54c96e720d0938d7cd072d5235,uniswap_v2,0xc17d8cef5f01600d071880ccf6311a86a3c94821,requires_token_valuation,0,1
treino_2024_pos_dencun::semantic__displacement__13903,semantic__displacement__13903,13903,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 13903: atacante no índice 196 antes da vítima no índice 197, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xc17d8cef5f01600d071880ccf6311a86a3c94821. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x18e852da26922f944353332fda3f36804e7e3e3837f16edda33e99fb5d41a649,,0xba253958425442006aec6d030ef634a1c77de89413ffccf4ed3d7ce003c00f52,uniswap_v2,0xc17d8cef5f01600d071880ccf6311a86a3c94821,requires_token_valuation,0,1
treino_2024_pos_dencun::semantic__displacement__13904,semantic__displacement__13904,13904,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 13904: atacante no índice 198 antes da vítima no índice 199, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xc17d8cef5f01600d071880ccf6311a86a3c94821. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x3801ed4fa1743b432917e005c7a871200d66175001ea1ecfde0f2dae67a6b5aa,,0x2cf72c5476ddce059ebbb5998a175f3e9dd23f43c856f90b39428705b96ce8ca,uniswap_v2,0xc17d8cef5f01600d071880ccf6311a86a3c94821,requires_token_valuation,0,1
treino_2024_pos_dencun::semantic__displacement__13905,semantic__displacement__13905,13905,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 13905: atacante no índice 197 antes da vítima no índice 198, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xc17d8cef5f01600d071880ccf6311a86a3c94821. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0xba253958425442006aec6d030ef634a1c77de89413ffccf4ed3d7ce003c00f52,,0x3801ed4fa1743b432917e005c7a871200d66175001ea1ecfde0f2dae67a6b5aa,uniswap_v2,0xc17d8cef5f01600d071880ccf6311a86a3c94821,requires_token_valuation,0,1
treino_2024_pos_dencun::semantic__displacement__13908,semantic__displacement__13908,13908,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 13908: atacante no índice 199 antes da vítima no índice 200, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xc17d8cef5f01600d071880ccf6311a86a3c94821. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x2cf72c5476ddce059ebbb5998a175f3e9dd23f43c856f90b39428705b96ce8ca,,0x9781034ef55689e8dac86f0588467ad679ccba513d30e746c056ae444df519ed,uniswap_v2,0xc17d8cef5f01600d071880ccf6311a86a3c94821,requires_token_valuation,0,1
treino_2024_pos_dencun::semantic__displacement__13911,semantic__displacement__13911,13911,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 13911: atacante no índice 201 antes da vítima no índice 202, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xc17d8cef5f01600d071880ccf6311a86a3c94821. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0xe0d4a624b21179cdb7a10ab9c5b00ec0b267471dac469545ab97e50da8ebbf75,,0x7032259992aa6fdfc098db02db3b6906be92a03b62e37ae4fa51ae584ea895b6,uniswap_v2,0xc17d8cef5f01600d071880ccf6311a86a3c94821,requires_token_valuation,0,1
treino_2024_pos_dencun::semantic__insertion__13931,semantic__insertion__13931,13931,treino_2024_pos_dencun,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 13931: índices 101 < 102 < 103, mesmo agente nas pernas externas, pool 0x6591c4bcd6d7a1eb4e537da8b78676c1576ba244 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x0028e67ad0efd71e9ac474f6e76e5766180ca01d781e0b66540138ae4e711068,0xbf1be87fa117021027a07e36973a5b488c4738b2287892a16a6962754e66c8fe,0xfdfac4e29ee730f97dbba1d6dd64007ed9b973025c94e437bcb009e826f1731a,uniswap_v2,0x6591c4bcd6d7a1eb4e537da8b78676c1576ba244,mixed_assets_requires_valuation,1,1
treino_2024_pos_dencun::semantic__insertion__13939,semantic__insertion__13939,13939,treino_2024_pos_dencun,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|dados_insuficientes,"Sandwich confirmado no evento 13939: índices 29 < 30 < 31, mesmo agente nas pernas externas, pool 0x4ed8973e1d76c41f6dd82673f43b4ad85ed04123 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. O ativo de resultado não é WETH e ainda exige valoração histórica. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x6dacd49c00d81956105c6f2cdcb9a2849ae2e1c924642bce804192fdb8569f7a,0x945abe2686d40c8e60daf31aac9027c37a315ba9f3f1554290a8de48f42909bb,0x170e41b0844c47f3694b77bbbea715d2c27641f5527f05a4a2cb4abf7541ee72,uniswap_v2,0x4ed8973e1d76c41f6dd82673f43b4ad85ed04123,requires_token_valuation,1,1
treino_2024_pos_dencun::semantic__insertion__13985,semantic__insertion__13985,13985,treino_2024_pos_dencun,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 13985: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0x4d9df4f3f52d2b8b10578f08af3affae4539154c (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.000052190 WETH após 0.003318014 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0xd2ad4d54c94bbcf5bc73073f4c97d479935c219e5f48e141e72a8b2c0f0466ec,0x4bb23607528420a263e5ef3ed0be4248f7da24f88ddad17e197844b23f140d15,0xb552cfd52216f8aa5a153243b0de92c999a6a4d583b96b5d618fea04aa9f72ab,uniswap_v2,0x4d9df4f3f52d2b8b10578f08af3affae4539154c,weth_surplus_after_gas_observed,1,1
treino_2024_pos_dencun::semantic__displacement__14001,semantic__displacement__14001,14001,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 14001: atacante no índice 1 antes da vítima no índice 2, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xfa2b8c0c0665973dba9d1ff4bc1d098f1d435ffa. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0xa7518788ee59f4f39e4e2a713f3a5c929239d109e5ec7f827e6a1e98f617ef38,,0x4f5441e6f9a0edbf235a05beebedc8057ec6fa881f37016717904c10dd81f15c,uniswap_v2,0xfa2b8c0c0665973dba9d1ff4bc1d098f1d435ffa,requires_token_valuation,0,1
treino_2024_pos_dencun::semantic__insertion__14084,semantic__insertion__14084,14084,treino_2024_pos_dencun,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 14084: índices 4 < 5 < 6, mesmo agente nas pernas externas, pool 0x79dc831d556954fbc37615a711df16b0b61df083 (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x649d11ad3b260a3bba2858f77b805bb73c8760218843c70183a25644a726f45d,0x2b79e423952fb3ac0ff9a8044ac7dce5dfa5c3d02e9211040aa84af04e5fb865,0xe330e1faf059e6c471a3d0653263ca562a094d148e14607f4204c3635040a109,uniswap_v3,0x79dc831d556954fbc37615a711df16b0b61df083,mixed_assets_requires_valuation,1,1
treino_2024_pos_dencun::semantic__displacement__14129,semantic__displacement__14129,14129,treino_2024_pos_dencun,displacement,displacement,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|vítima_revertida|fluxo_econômico_compatível,"Displacement confirmado no evento 14129: atacante no índice 130 e vítima no índice 131, mesmo destino, valor, seletor e calldata (similaridade 1.000); atacante executou e recebeu o token, enquanto a vítima reverteu. Preço efetivo do gás do atacante=7876821018 wei e da vítima=7867555450 wei. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x78b471c273084cb9fecb694d0cb37c7ac301bd443abe30673f4bd24a1a7bed60,,0xa850c022cbd7882bb8c8eb1680de6e4107e281cb499b4b4fc7a879818e263f7f,,,insufficient_transfer_visibility,1,1
treino_2024_pos_dencun::semantic__insertion__14130,semantic__insertion__14130,14130,treino_2024_pos_dencun,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 14130: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0xe364992388319410c62eb4595d848c8ceb41172b|0xfb55af0ef0dcdec92bd3752e7a9237dfefb8acc0 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x4206689d69ea16131804dd8e0a3357ce2753bf59f7fb086da2675a42653db96b,0xc4f760e5788eee3761a9a15d95620854e41f9df41c9c27e9d934e870cadb60fa,0xe95a5aaa0aaaf36d1498fc60f81cbabe59cec5fcb6a0803ff4b8d85b5ad0b16a,uniswap_v2,0xe364992388319410c62eb4595d848c8ceb41172b|0xfb55af0ef0dcdec92bd3752e7a9237dfefb8acc0,mixed_assets_requires_valuation,1,1
treino_2024_pos_dencun::semantic__displacement__14132,semantic__displacement__14132,14132,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 14132: atacante no índice 4 antes da vítima no índice 5, mesmo seletor, similaridade de calldata 0.818 e pool comum 0x47f01337f42e569320482b8a20fb09ec9eab08b4. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x1a57a540eec6ffd1da3f1c10bcd7fe1a807c829876bec5193b5a46649969f670,,0x97be6818a467c34854aaaa7e1b6a3f30ab67069c95a0b5329f2e0607200b6a3c,uniswap_v2,0x47f01337f42e569320482b8a20fb09ec9eab08b4,requires_token_valuation,0,1
treino_2024_pos_dencun::semantic__insertion__14150,semantic__insertion__14150,14150,treino_2024_pos_dencun,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 14150: índices 3 < 4 < 5, mesmo agente nas pernas externas, pool 0x3d30ee3612b4406e1d9d3437b595c8df73898b8a (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.000428489 WETH após 0.003856403 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0xcb74db17a23752900c3e2901513c4dd2cbf4d812fae8550f813b0ca5f6e4aed5,0x66d4cf7d3d0f880749ec843ad6beb766f976236267ce341bf378c4645f9183f0,0x88536cddea24141ae88668cd792a3ddb6b080940f81e6336a6550478274fc2fd,uniswap_v2,0x3d30ee3612b4406e1d9d3437b595c8df73898b8a,weth_surplus_after_gas_observed,1,1
treino_2024_pos_dencun::semantic__displacement__14221,semantic__displacement__14221,14221,treino_2024_pos_dencun,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 14221: atacante no índice 1 antes da vítima no índice 2, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xa934c3d4f0cbdf599c88bf1fa57e470defd3a2c4. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:03.006835+00:00,assisted_deterministic,valid,0x51accb0f771ff4e0967eee317a1410f3d48f5d24daf02df2fc1f1aebc72b7f77,,0x249e8115468157955451801705db519a644e8fa956b73a762547c3035321d185,uniswap_v2,0xa934c3d4f0cbdf599c88bf1fa57e470defd3a2c4,requires_token_valuation,0,1
